sku;Brand;name;genere;price;url;img;appoggio;categ_running;tipo_runner;obiettivo_runner;peso_runner;larghezza_pianta;superficie_di_corsa;comfort_scarpa_running
46487;Brooks;Brooks Launch 8 Uomo Nightlife;Uomo;99.000000;https://sportnetit.com/brooks-launch-8-774-110358.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-launch-8-uomo-110358-774-nightlife-black-white.jpg;Neutro;(A2) Performance;Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Performance
46486;Brooks;Brooks Glycerin GTS 19 Uomo Navy Blu-Nightlife;Uomo;144.500000;https://sportnetit.com/brooks-glycerin-gts-19-443-110357.html;https://sportnetit.com/pub/media/catalog/product/g/l/glycerin-19-gts-uomo-110357-443-navy-blu-nightlife.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46485;Brooks;Brooks Glycerin GTS 19 Uomo Black-Red Clay;Uomo;144.500000;https://sportnetit.com/brooks-glycerin-gts-19-075-110357.html;https://sportnetit.com/pub/media/catalog/product/g/l/glycerin-19-gts-uomo-110357-075-black-redclay.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46484;Brooks;Brooks Glycerin 19 Uomo Black-Red Clay;Uomo;144.500000;https://sportnetit.com/brooks-glycerin-19-075-110356.html;https://sportnetit.com/pub/media/catalog/product/g/l/glycerin-19-uomo-110356-075-black-redclay.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada,Palestra/Tapis Roulant;Morbida
46483;Brooks;Brooks Adrenaline GTS 21 Uomo Navy-Red Clay;Uomo;126.000000;https://sportnetit.com/brooks-adrenaline-gts-21-452-110349.html;https://sportnetit.com/pub/media/catalog/product/a/d/adrenaline-gts21-uomo-110349-452-navy-redclay.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg,80-100 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46482;Brooks;Brooks Ghost 13 Uomo Black-Green;Uomo;119.000000;https://sportnetit.com/brooks-ghost-13-039-110348.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-ghost-13-uomo-110348-39-nero-verde.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Meno di 60 kg,60-80 kg,80-100 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Durevole
46481;Brooks;Brooks Hyperion Tempo Uomo Grey Black Night Life;Uomo;139.000000;https://sportnetit.com/brooks-hyperion-tempo-099-110339.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-hyperion-tempo-grigia-da-uomo-110339-99.jpg;Neutro;(A2) Performance;Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida,Durevole
46480;Brooks;Brooks Glycerin 19 Donna Ice Flow-Navy Pink;Donna;144.500000;https://sportnetit.com/brooks-glycerin-19-w-110-120343.html;https://sportnetit.com/pub/media/catalog/product/g/l/glycerin-19-donna-120343-110-ice-flow-navypink.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km,42 km ed Oltre;40-60 kg,Sopra 60 kg;Media;Strada,Palestra/Tapis Roulant;Morbida
46479;Brooks;Brooks Ghost 13 Donna Reflective Pond-Pink-Ice;Donna;119.000000;https://sportnetit.com/brooks-ghost-13-w-391-120338.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-ghost-13-donna-120338-391-reflectivepond-pink-ice.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg,Sopra 60 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46478;Brooks;Brooks Glycerin 19 Uomo Blu-Nightlife;Uomo;144.500000;https://sportnetit.com/brooks-glycerin-19-443-110356.html;https://sportnetit.com/pub/media/catalog/product/g/l/glycerin-19-uomo-110356-443-navy-blu-nightlife.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada,Palestra/Tapis Roulant;Morbida
46477;Brooks;Brooks Ghost 13 Uomo Indigo Blu;Uomo;119.000000;https://sportnetit.com/brooks-ghost-13-474-110348.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-ghost-13-uomo-110348-474-indigo-blu.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Meno di 60 kg,60-80 kg,80-100 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Durevole
46507;Brooks;Brooks Ghost 13 Donna Black-Ebony-Coral;Donna;119.000000;https://sportnetit.com/brooks-ghost-13-w-061-120338.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-ghost-13-donna-120338-061-black-ebony-coarl.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46506;Brooks;Brooks Adrenaline GTS 21 Donna Violet;Donna;126.000000;https://sportnetit.com/brooks-adrenaline-gts-21-w-675-120329.html;https://sportnetit.com/pub/media/catalog/product/a/d/adrenaline-gts-21-donna-120329-675-violet.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46505;Brooks;Brooks Dyad 11 Donna Black-Ebony-Green;Donna;112.000000;https://sportnetit.com/brooks-dyad-11-w-082-120312.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-dyad-11-donna-120312-082-black-ebony-green.jpg;Neutro;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma;Meno di 5km,5-10 km,15-21 km;Sopra 60 kg;Larga;Strada,Palestra/Tapis Roulant;Morbida,Durevole
46504;Brooks;Brooks Dyad 11 Donna Blu-Beetroot;Donna;112.000000;https://sportnetit.com/brooks-dyad-11-w-490-120312.html;https://sportnetit.com/pub/media/catalog/product/b/r/brooks-dyad-11-donna-120312-490-blu-beetroot.jpg;Neutro;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma;Meno di 5km,5-10 km,15-21 km;Sopra 60 kg;Larga;Strada,Palestra/Tapis Roulant;Morbida,Durevole
46542;Asics;Asics Metaride Uomo Total-Black;Uomo;175.000000;https://sportnetit.com/asics-metaride-002-1011a142.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-metaride-uomo-total-black.jpg;Neutro;(A2) Performance;Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg;Media;Strada,Palestra/Tapis Roulant;Performance
46541;Asics;Asics - Gel-contend 7 #002 1011B040;Uomo;54.900000;https://sportnetit.com/asics-gel-contend-7-002-1011b040.html;;;;;;;;;
46540;Asics;Asics Jolt 3 Total Black da Uomo;Uomo;44.900000;https://sportnetit.com/asics-jolt-3-002-1011b034.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-jolt-3-total-black-da-uomo.jpg;Neutro;Entry level-Amatore;Camminata;Meno di 5km;60-80 kg;Stretta;Strada,Palestra/Tapis Roulant;Morbida
46539;Asics;Asics Gel Pulse 12 Azzurra-Arancio da Uomo;Uomo;79.000000;https://sportnetit.com/asics-gel-pulse-12-402-1011a844.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-pulse-12-azzurra-arancio-da-uomo.jpg;;;;;;;;
46538;Asics;Asics Gel Excite 8 Azzurra da Uomo;Uomo;69.000000;https://sportnetit.com/asics-gel-excite-8-403-1011b036.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-excite-8-azzurra-da-uomo.jpg;;;;;;;;
46537;Asics;Asics GT 1000 10 Azzurra-Arancione da Bambini;Bambino,Bambina;49.000000;https://sportnetit.com/asics-gt-1000-10-gs-402-1014a189.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gt-1000-10-azzurra-arancione-da-bambini.jpg;Pronazione;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg;Stretta;Strada;Morbida,Durevole
46536;Asics;Asics GT 1000 10 gs #021 1014A189;Bambino,Bambina;49.000000;https://sportnetit.com/asics-gt-1000-10-gs-021-1014a189.html;;Pronazione;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg;Stretta;Strada;Morbida,Durevole
46535;Asics;Asics GT 1000 10 gs #407 1014A189;Bambino,Bambina;49.000000;https://sportnetit.com/asics-gt-1000-10-gs-407-1014a189.html;;Pronazione;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg;Stretta;Strada;Morbida,Durevole
46534;Asics;Asics GT 1000 10 gs #006 1014A189;Bambino,Bambina;49.000000;https://sportnetit.com/asics-gt-1000-10-gs-006-1014a189.html;;Pronazione;(A4) Ammortizzata-Stabile;Camminata,Tenersi in Forma;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg;Stretta;Strada;Morbida,Durevole
46533;Asics;Asics Patriot 12 Nere da Ragazzi;Donna,Bambina;34.900000;https://sportnetit.com/asics-patriot-12-gs-006-1014a139.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-patriot-12-nere-da-bambino-2.jpg;Neutro;Entry level-Amatore;Camminata;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg,Meno di 60 kg;Stretta;Strada,Palestra/Tapis Roulant;Morbida,Performance
46532;Asics;Asics Patriot 12 Nera da Ragazzi;Donna,Bambino,Bambina;34.900000;https://sportnetit.com/asics-patriot-12-gs-004-1014a139.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-patriot-12-nera-da-ragazzi.jpg;Neutro;Entry level-Amatore;Camminata;Meno di 5km,5-10 km;Meno di 40 kg,40-60 kg,Meno di 60 kg;Stretta;Strada,Palestra/Tapis Roulant;Morbida,Performance
46531;Asics;Asics Glideride Black Sunrise Red da Uomo;Uomo;119.000000;https://sportnetit.com/asics-glideride-scarpe-running-2021-001-1011b073.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-glideride-black-sunrise-red.jpg;Neutro;(A2) Performance;Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Performance
46528;Asics;Asics Gel Cumulus 22 da Donna Smoke Blue-White;Donna;109.000000;https://sportnetit.com/asics-gel-cumulus-22-w-404-1012a741.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-donna-smoke-blue-white.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46525;Asics;Asics - Glideride w #100 1012A943;Donna;129.000000;https://sportnetit.com/asics-glideride-w-100-1012a943.html;;;;;;;;;
46523;Asics;Asics Novablast Tokyo da Uomo;Uomo;109.000000;https://sportnetit.com/asics-novablast-600-1011b072.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-novablast-tokyo-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46522;Asics;Asics Novablast Sunrise Red-White da Donna;Donna;109.000000;https://sportnetit.com/asics-novablast-w-600-1012a941.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-novablast-sunrise-red-white-da-donna.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46521;Asics;Asics Gel Cumulus 22 da Donna Sheet Rock-Pure Silver;Donna;109.000000;https://sportnetit.com/asics-gel-cumulus-22-w-026-1012a741.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-donna-sheet-rock-pure-silver.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46518;Asics;Asics Gel Cumulus 22 da Donna Tokyo Sunrise Red Black;Donna;109.000000;https://sportnetit.com/asics-gel-cumulus-22-w-600-1012a949.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-donna-tokyo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46517;Asics;Asics Gel Cumulus 22 da Uomo Tokyo Black Sunrise Red;Uomo;109.000000;https://sportnetit.com/asics-gel-cumulus-22-001-1011b078.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-uomo-tokyo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg,80-100 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46516;Asics;Asics Gel Nimbus 23 Donna Black-White;Donna;144.000000;https://sportnetit.com/asics-gel-nimbus-23-w-001-1012a885.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-donna-1012a885-001-black-white.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Sopra 60 kg,Meno di 60 kg;Media;Strada;Morbida,Durevole
46515;Asics;Asics Gel Nimbus 23 Uomo Tokyo Sunrise Red Black;Uomo;144.000000;https://sportnetit.com/asics-gel-nimbus-23-600-1011b295.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-tokyo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46514;Asics;Asics Gel Cumulus 22 da Uomo Reborn Blue-Mako Blue;Uomo;109.000000;https://sportnetit.com/asics-gel-cumulus-22-405-1011b273.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-uomo-reborn-blue-mako-blue.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg,80-100 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46513;Asics;Asics Gel Nimbus 23 Uomo Reborn Blue-Black;Uomo;144.000000;https://sportnetit.com/asics-gel-nimbus-23-400-1011b004.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-uomo-reborn-blue-black.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46512;Asics;Asics Gel Kayano 27 da Uomo French Blue-Digital Aqua;Uomo;139.000000;https://sportnetit.com/asics-gel-kayano-27-401-1011a767.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-kayano-27-da-uomo-french-blue-digital-aqua.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46511;Asics;Asics Gel Cumulus 22 da Donna French Blue-Black;Donna;109.000000;https://sportnetit.com/asics-gel-cumulus-22-w-403-1012a741.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-donna-french-blue-black.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46510;Asics;Asics Gel Nimbus 23 Donna Grand Shark-Digital Aqua;Donna;144.000000;https://sportnetit.com/asics-gel-nimbus-23-w-402-1012a885.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-donna-1012a885-402-grandshark-digitalaqua.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Sopra 60 kg,Meno di 60 kg;Media;Strada;Morbida,Durevole
46509;Asics;Asics Gel Cumulus 22 da Uomo French Blue-Black;Uomo;109.000000;https://sportnetit.com/asics-gel-cumulus-22-402-1011a862.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-uomo-french-blue-black.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg,80-100 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46508;Asics;Asics Gel Nimbus 23 Uomo Career Grey-Digital Aqua;Uomo;144.000000;https://sportnetit.com/asics-gel-nimbus-23-020-1011b004.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-uomo---1011b004-020-careergrey-digitalaqua.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46578;Asics;Asics Gel Nimbus 23 Uomo Hazard Green-Black;Uomo;144.000000;https://sportnetit.com/asics-gel-nimbus-23-300-1011b004.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-uomo---1011b004-300-hazardgreen-black.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46577;Asics;Asics Gel Nimbus 23 Uomo Black-White;Uomo;144.000000;https://sportnetit.com/asics-gel-nimbus-23-001-1011b004.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-uomo---1011b004-001-black-white.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46576;Asics;Asics Gel Nimbus 23 Donna Tokyo Sunrise Red White;Donna;144.000000;https://sportnetit.com/asics-gel-nimbus-23-w-600-1012b140.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-donna-tokyo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Sopra 60 kg,Meno di 60 kg;Media;Strada;Morbida,Durevole
46575;Asics;Asics Gel Nimbus 23 da Donna Platinum Black Rose Gold;Donna;160.000000;https://sportnetit.com/asics-gel-nimbus-23-w-001-1012b013.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-donna-platinum.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Sopra 60 kg,Meno di 60 kg;Media;Strada;Morbida,Durevole
46574;Asics;Asics Novablast Platinum Black Rose Gold da Donna;Donna;124.900000;https://sportnetit.com/asics-novablast-w-001-1012b014.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-novablast-platinum-black-rose-gold-da-donna.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46573;Asics;Asics Noosa Tri 13 Hot Pink Sour Yuzu da Donna;Donna;109.000000;https://sportnetit.com/asics-noosa-tri-13-w-700-1012b010.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-noosa-tri-13-hot-pink-sour-yuzu-da-donna.jpg;Neutro;(A2) Performance;Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km;Meno di 60 kg,60-80 kg;Stretta,Media;Strada;Morbida,Performance
46572;Asics;Asics Noosa tri 13 Digital Aqua Hot Pink da Donna;Donna;109.000000;https://sportnetit.com/asics-noosa-tri-13-w-400-1012a898.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-noosa-tri-13-digital-aqua-hot-pink-da-donna.jpg;Neutro;(A2) Performance;Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km;Meno di 40 kg,40-60 kg,Sopra 60 kg;Stretta,Media;Strada;Morbida,Performance
46571;Asics;Asics Dynablast New Strong Lichen Rock da Donna;Donna;95.000000;https://sportnetit.com/asics-dynablast-w-300-1012b001.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-dynablast-new-strong-lichen-rock-da-donna.jpg;Neutro;;Tenersi in Forma,Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km;Meno di 40 kg,40-60 kg,Sopra 60 kg;Media,Larga;Strada;Morbida,Performance
46570;Asics;Asics Glideride 2 French Blue-Digital Aqua da Donna;Donna;129.000000;https://sportnetit.com/asics-glideride-2-w-400-1012a890.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-glideride-2-french-blue-digital-aqua-da-donna.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km;40-60 kg,Sopra 60 kg;Media;Strada;Morbida,Performance
46569;Asics;Asics - Glideride 2 w #101 1012B018;Donna;129.000000;https://sportnetit.com/asics-glideride-2-w-101-1012b018.html;;;;;;;;;
46568;Asics;Asics Gel Nimbus 23 Donna Cream-Putty;Donna;144.000000;https://sportnetit.com/asics-gel-nimbus-23-w-101-1012b016.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-donna-cream-putty.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;Sopra 60 kg,Meno di 60 kg;Media;Strada;Morbida,Durevole
46567;Asics;Asics Gel Cumulus 22 da Donna Carrier Grey-Black;Donna;109.000000;https://sportnetit.com/asics-gel-cumulus-22-w-022-1012a741.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-cumulus-22-da-donna-carrier-grey-black.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Camminata,Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km,21-42 km;Meno di 40 kg,40-60 kg;Stretta,Media;Strada,Palestra/Tapis Roulant;Morbida
46565;Asics;Asics Gel Kayano 27 da Uomo Reborn Blue-Black;Uomo;139.000000;https://sportnetit.com/asics-gel-kayano-27-402-1011a767.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-kayano-27-da-uomo-reborn-blue-black.jpg;Pronazione;(A4) Ammortizzata-Stabile;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46564;Asics;Asics Novablast French Blue Digital Aqua da Uomo;Uomo;109.000000;https://sportnetit.com/asics-novablast-402-1011a681.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-novablast-french-blue-digital-aqua-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46563;Asics;Asics Novablast Platinum da Uomo;Uomo;124.900000;https://sportnetit.com/asics-novablast-001-1011b157.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-novablast-platinum-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km;Meno di 60 kg,60-80 kg,80-100 kg;Media;Strada,Palestra/Tapis Roulant;Morbida,Performance
46562;Asics;Asics Gel Nimbus 23 Uomo Platinum Black Pure Silver;Uomo;160.000000;https://sportnetit.com/asics-gel-nimbus-23-001-1011b156.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-gel-nimbus-23-uomo-platinum.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Tenersi in Forma,Runner Assiduo,Podista;5-10 km,15-21 km,21-42 km,42 km ed Oltre;60-80 kg,80-100 kg,Sopra 100 kg;Media;Strada;Morbida,Durevole
46561;Asics;Asics Noosa Tri 13 Hazard Green Digital Aqua;Uomo;109.000000;https://sportnetit.com/asics-noosa-tri-13-300-1011b021.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-noosa-tri-13-hazard-green-digital-aqua.jpg;Neutro;(A2) Performance;Tenersi in Forma,Runner Assiduo;Meno di 5km,5-10 km,15-21 km;Meno di 60 kg,60-80 kg;Stretta,Media;Strada;Morbida,Performance
46560;Asics;Asics - Glideride 2 #020 1011B016;Uomo;129.000000;https://sportnetit.com/asics-glideride-2-020-1011b016.html;;;;;;;;;
46559;Asics;Asics Glideride 2 French Blue-Hazard Green da Uomo;Uomo;129.000000;https://sportnetit.com/asics-glideride-2-400-1011b016.html;https://sportnetit.com/pub/media/catalog/product/a/s/asics-glideride-2-french-blue-hazard-green-da-uomo.jpg;Neutro;(A3) Max.Ammortizzazione - Neutra;Runner Assiduo,Podista;Meno di 5km,5-10 km,15-21 km,21-42 km;40-60 kg,Sopra 60 kg;Media;Strada;Morbida,Performance
